,avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player_x,playerName,position,teamId,season,player_clean,team_abbr,total_round_trip_miles,birth_date,turf_percentage,player_y,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty
855,5.963626374,4.442634975,11.04747253,3.171256976,5.603818182,1.161183207,60.43956044,23.76362132,8,55,91,711,"{'season': 2024, 'currentTeamId': '4400', 'displayName': 'Quentin Johnston', 'esbId': 'JOH823261', 'firstName': 'Quentin', 'footballName': 'Quentin', 'gsisId': '00-0038544', 'gsisItId': 55885, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/jbxlvsbokf9qdqtet1qr', 'jerseyNumber': 1, 'lastName': 'Johnston', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Q.Johnston', 'smartId': '32004a4f-4882-3261-dcd8-a43c8f7c5608', 'status': 'ACT', 'uniformNumber': '1', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",quentin johnston,WR,4400,2024,quentin johnston,LAC,30001.64568,2001-09-06,0.588235294,Quentin Johnston,703,0.044660028,0.4612792875434774,22,76.0,201.0,
858,5.931219512,4.911097572,6.778846154,3.199622072,6.272142857,1.361045285,80.76923077,10.55869737,2,42,52,496,"{'season': 2024, 'currentTeamId': '3700', 'displayName': 'Dallas Goedert', 'esbId': 'GOE595520', 'firstName': 'Dallas', 'footballName': 'Dallas', 'gsisId': '00-0034351', 'gsisItId': 46118, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/wfj54vhw1zxwwb3vdi61', 'jerseyNumber': 88, 'lastName': 'Goedert', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Goedert', 'smartId': '3200474f-4559-5520-b7af-5e002aedafbb', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",dallas goedert,TE,3700,2024,dallas goedert,PHI,13016.50254,1995-01-03,0.294117647,Dallas Goedert,681,0.05773377,0.4905671040345963,29,77.0,256.0,
862,5.854122807,4.022245333,11.58520325,3.159804801,3.757530864,-0.264714469,65.85365854,40.47928142,6,81,123,959,"{'season': 2024, 'currentTeamId': '2700', 'displayName': 'Tyreek Hill', 'esbId': 'HIL628694', 'firstName': 'Tyreek', 'footballName': 'Tyreek', 'gsisId': '00-0033040', 'gsisItId': 43454, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/gdwjlpbkenmnsibawkht', 'jerseyNumber': 10, 'lastName': 'Hill', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Hill', 'smartId': '32004849-4c62-8694-8490-45499711dee4', 'status': 'ACT', 'uniformNumber': '10', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tyreek hill,WR,2700,2024,tyreek hill,MIA,25867.77978,1994-03-01,0.411764706,Tyreek Hill,906,0.050024286,0.4137477488415387,30,70.0,185.0,
864,5.818611111,4.044148107,5.045977011,2.928544036,5.593898305,1.549750198,67.81609195,11.4618118,4,59,87,600,"{'season': 2024, 'currentTeamId': '4900', 'displayName': 'Cade Otton', 'esbId': 'OTT712400', 'firstName': 'Cade', 'footballName': 'Cade', 'gsisId': '00-0038129', 'gsisItId': 54571, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/mljam77kst1wlqd5y91v', 'jerseyNumber': 88, 'lastName': 'Otton', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'C.Otton', 'smartId': '32004f54-5471-2400-c87d-346814f25b06', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",cade otton,TE,4900,2024,cade otton,TB,15025.77701,1999-04-15,0.352941176,Cade Otton,902,0.031634495,0.5047483905843039,25,77.0,250.0,
867,5.777984496,5.488773912,7.4205,3.443673623,6.212857143,0.724083231,70.0,24.96011648,6,98,140,966,"{'season': 2024, 'currentTeamId': '0810', 'displayName': 'D.J. Moore', 'esbId': 'MOO272423', 'firstName': 'Denniston', 'footballName': 'D.J.', 'gsisId': '00-0034827', 'gsisItId': 46093, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/hqb9xnzm9brx79zl6wve', 'jerseyNumber': 2, 'lastName': 'Moore', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Moore', 'smartId': '32004d4f-4f27-2423-f0b4-728a741b03cb', 'status': 'ACT', 'uniformNumber': '2', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",dj moore,WR,810,2024,dj moore,CHI,11575.24951,1997-04-14,0.235294118,,1066,0.02087852,0.5368157995912503,27,72.0,215.0,
872,5.673571429,5.52030592,7.976666667,3.536217491,6.442272727,0.921966807,58.66666667,14.69374622,2,44,75,448,"{'season': 2024, 'currentTeamId': '0610', 'displayName': 'Dalton Kincaid', 'esbId': 'KIN069130', 'firstName': 'Dalton', 'footballName': 'Dalton', 'gsisId': '00-0038933', 'gsisItId': 55889, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/rsimqxdfwlb1n9qd4w3g', 'jerseyNumber': 86, 'lastName': 'Kincaid', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Kincaid', 'smartId': '32004b49-4e06-9130-e563-7edd228031c8', 'status': 'ACT', 'uniformNumber': '86', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",dalton kincaid,TE,610,2024,dalton kincaid,BUF,18443.3544,1999-10-18,0.882352941,Dalton Kincaid,564,0.040695008,0.4954661162710698,24,76.0,240.0,
873,5.656698113,3.894603491,13.69861111,2.557661264,4.271818182,0.37721469,61.11111111,36.29118312,5,66,108,992,"{'season': 2024, 'currentTeamId': '4600', 'displayName': 'DK Metcalf', 'esbId': 'MET363377', 'firstName': 'DeKaylin', 'footballName': 'DK', 'gsisId': '00-0035640', 'gsisItId': 47847, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/ezpzdcvzlu5ga4uv6oas', 'jerseyNumber': 14, 'lastName': 'Metcalf', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Metcalf', 'smartId': '32004d45-5436-3377-5806-d2746f1b94aa', 'status': 'ACT', 'uniformNumber': '14', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",dk metcalf,WR,4600,2024,dk metcalf,SEA,26996.57056,1997-12-14,0.823529412,,831,0.023640273,0.4867004593375017,26,76.0,230.0,
874,5.649027778,6.150214034,6.440740741,3.139786554,8.416862745,2.266648711,62.96296296,11.8591361,3,51,81,670,"{'season': 2024, 'currentTeamId': '4500', 'displayName': 'Deebo Samuel', 'esbId': 'SAM636097', 'firstName': 'Tyshun', 'footballName': 'Deebo', 'gsisId': '00-0035719', 'gsisItId': 47819, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/shqoqpjwwoiexzy6cmgb', 'jerseyNumber': 1, 'lastName': 'Samuel', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Samuel', 'smartId': '32005341-4d63-6097-eab1-34810e00be67', 'status': 'ACT', 'uniformNumber': '1', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",deebo samuel sr.,WR,4500,2024,deebo samuel sr.,SF,24457.05921,1996-01-15,0.235294118,,682,0.022906438,0.5505412897873287,28,72.0,214.0,
892,4.9075,2.281393537,13.58008621,2.04846612,2.502903226,0.221509689,53.44827586,42.66650416,8,62,116,885,"{'season': 2024, 'currentTeamId': '3800', 'displayName': 'Marvin Harrison', 'esbId': 'HAR648677', 'firstName': 'Marvin', 'footballName': 'Marvin', 'gsisId': '00-0039849', 'gsisItId': 57125, 'jerseyNumber': 18, 'lastName': 'Harrison', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Harrison', 'status': 'ACT', 'uniformNumber': '18', 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/o6hg5zeofmxvzjjpo2sf', 'smartId': '32004841-5264-8677-2fca-6edc0b245f94', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",marvin harrison jr.,WR,3800,2024,marvin harrison jr.,ARI,21047.71692,2002-08-11,0.235294118,Marvin Harrison Jr.,865,0.017385777,0.5242244885570327,22,76.0,205.0,
893,4.901696429,4.246801017,6.35952381,3.51188794,4.884504505,0.637703488,75.51020408,25.32027843,2,111,147,1146,"{'season': 2024, 'currentTeamId': '3800', 'displayName': 'Trey McBride', 'esbId': 'MCB743360', 'firstName': 'Trey', 'footballName': 'Trey', 'gsisId': '00-0037744', 'gsisItId': 54520, 'headshot': 'https://static.www.nfl.com/image/upload/{formatInstructions}/league/hfdgljgi9gfaskomdl1h', 'jerseyNumber': 85, 'lastName': 'McBride', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'T.McBride', 'smartId': '32004d43-4274-3360-cc50-43990383247d', 'status': 'ACT', 'uniformNumber': '85', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",trey mcbride,TE,3800,2024,trey mcbride,ARI,21047.71692,1999-11-22,0.235294118,Trey McBride,934,0.017385777,0.5242244885570327,24,76.0,245.0,
894,4.822972973,4.521784761,5.989655172,4.018240007,4.93525,0.413465239,68.96551724,7.051802533,2,40,58,390,"{'season': 2024, 'currentTeamId': '1050', 'displayName': 'Jordan Akins', 'esbId': 'AKI501776', 'firstName': 'Jordan', 'footballName': 'Jordan', 'gsisId': '00-0034364', 'gsisItId': 46167, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fgkl9zfpy2yxrkxfge84', 'jerseyNumber': 88, 'lastName': 'Akins', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'J.Akins', 'smartId': '3200414b-4950-1776-ed8f-713681e78d61', 'status': 'ACT', 'uniformNumber': '88', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",jordan akins,TE,1050,2024,jordan akins,CLE,12139.78337,1992-04-19,0.117647059,Jordan Akins,456,0.024002,0.5256290958075697,32,76.0,243.0,
895,4.759113924,4.822512503,9.399156627,3.419876843,4.865689655,0.043177152,69.87951807,22.16108424,2,58,83,767,"{'season': 2024, 'currentTeamId': '2700', 'displayName': 'Jaylen Waddle', 'esbId': 'WAD088683', 'firstName': 'Jaylen', 'footballName': 'Jaylen', 'gsisId': '00-0036613', 'gsisItId': 53435, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/qjsz2h6shbdnksctzeka', 'jerseyNumber': 17, 'lastName': 'Waddle', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Waddle', 'smartId': '32005741-4408-8683-c826-c882ad6fd5c2', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jaylen waddle,WR,2700,2024,jaylen waddle,MIA,25867.77978,1998-11-25,0.411764706,Jaylen Waddle,793,0.050024286,0.4137477488415387,25,70.0,182.0,
